,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,BaHfS3,"['BaS2', 'HfS']",-0.3849322025000054,-0.38493220250000526,BaS2 + HfS -> BaHfS3,[]
1,BaHfS3,"['HfS2', 'BaS']",-0.06091738250000419,-0.02042924250000322,HfS2 + BaS -> BaHfS3,['Ba2HfS4']
2,BaHfS3,"['HfS2', 'Ba2HfS4']",-0.020429242499936624,-0.020429242499936606,0.5 HfS2 + 0.5 Ba2HfS4 -> BaHfS3,[]
