epoch,train loss,val loss,swa
0.0,0.4569733197094859,0.4569453037146366,n
19.0,0.2418195962166219,0.2863443856725351,y
39.0,0.15916464719966295,0.2814163212605416,y
59.0,0.10593237654170838,0.2797897633770609,y
79.0,0.07841751087291288,0.27762969597640447,y
99.0,0.06285891761783073,0.2749717337369262,y
119.0,0.05239637610584405,0.27617154042582864,y
139.0,0.04470059952625773,0.277932803821301,y
159.0,0.039881829885070545,0.2735847267565977,y
179.0,0.03414532411760069,0.2786851346328567,y
