epoch,train loss,val loss,swa
0.0,0.19275133522936774,0.17032721676403964,n
19.0,0.07866803172648378,0.08260019368763212,y
39.0,0.04599202406000544,0.08814465546909767,y
59.0,0.02940032478371784,0.0864465425286112,y
79.0,0.021879576730614886,0.09039742131776447,y
