epoch,train loss,val loss,swa
0.0,0.4521954856794976,0.45168703745219335,n
19.0,0.2398904021630325,0.28970772963910063,y
39.0,0.15628964175277232,0.2713317624793565,y
59.0,0.10821632683914063,0.2752636388642072,y
79.0,0.0826644349287231,0.2743929975945759,y
99.0,0.0649631814437256,0.2695294060326148,y
119.0,0.05333118593228434,0.2715620291791343,y
139.0,0.04503006299829861,0.2727392984159065,y
